FIPS,COUNTY,STATE,POP,VETS,VET_PERCENT
17197,Will,Illinois,690743.0,29486.64737798,0.04268830430128137
17199,Williamson,Illinois,66597.0,5319.2601948866,0.07987236954947821
17201,Winnebago,Illinois,282572.0,16307.971631499999,0.05771262415065894
17203,Woodford,Illinois,38459.0,2427.746059174,0.0631255638257365
18001,Adams,Indiana,35777.0,1584.3978897530003,0.04428537579319117
18003,Allen,Indiana,379299.0,21017.76020415,0.0554121160460481
18005,Bartholomew,Indiana,83779.0,4133.52159717,0.04933839741665572
18007,Benton,Indiana,8748.0,494.996686993,0.056583983423982624
18009,Blackford,Indiana,11758.0,902.79266042,0.07678114138629018
18011,Boone,Indiana,67843.0,2770.53562548,0.040837457445572864
18013,Brown,Indiana,15092.0,1449.898964673,0.09607069736767823
18015,Carroll,Indiana,20257.0,1380.0126750939999,0.06812522461835414
18017,Cass,Indiana,37689.0,2554.884798828,0.06778860672419008
18019,Clark,Indiana,118302.0,8428.94207525,0.07124936243892749
18021,Clay,Indiana,26225.0,1872.396035972,0.07139737029445185
18023,Clinton,Indiana,32399.0,1954.2142504755,0.06031711628369703
18025,Crawford,Indiana,10577.0,866.1233671315,0.08188743189292805
18027,Daviess,Indiana,33351.0,1938.83140001,0.05813413091091721
18029,Dearborn,Indiana,49458.0,3745.039341786,0.07572160907812689
18031,Decatur,Indiana,26559.0,1664.591894866,0.06267524736872623
18033,DeKalb,Indiana,43475.0,2626.8193220330004,0.060421376009959754
18035,Delaware,Indiana,114135.0,7135.5596543275005,0.06251859337037281
18037,Dubois,Indiana,42736.0,2274.17036458,0.053214394528734554
18039,Elkhart,Indiana,206341.0,9732.3625307,0.04716640188183638
18041,Fayette,Indiana,23102.0,1648.47850401,0.07135652774694831
18043,Floyd,Indiana,78522.0,4824.3030915351,0.06143887180070681
18045,Fountain,Indiana,16346.0,989.959487828,0.06056279749345406
18047,Franklin,Indiana,22758.0,1337.7712303812,0.058782460250514104
18049,Fulton,Indiana,19974.0,1389.877714667,0.06958434538234705
18051,Gibson,Indiana,33659.0,2217.442154874,0.06587962075147806
18053,Grant,Indiana,65769.0,4756.3818094197,0.07231950933448433
18055,Greene,Indiana,31922.0,2484.992089628,0.07784575182093854
18057,Hamilton,Indiana,338011.0,16682.45957106,0.04935478304274121
18059,Hancock,Indiana,78168.0,4796.4466095926,0.061360743649480604
18061,Harrison,Indiana,40515.0,2831.7894880386,0.06989484112152537
18063,Hendricks,Indiana,170311.0,9290.9323335866,0.054552743707609014
18065,Henry,Indiana,47972.0,3299.519440429,0.06878011007314684
18067,Howard,Indiana,82544.0,6024.5037830500005,0.07298536275259256
18069,Huntington,Indiana,36520.0,2324.764681653,0.0636573023453724
18071,Jackson,Indiana,44231.0,2518.462524857,0.05693885566360697
18073,Jasper,Indiana,33562.0,2076.8587776930003,0.061881257901585135
18075,Jay,Indiana,20436.0,1198.9601185400002,0.058669021263456654
18077,Jefferson,Indiana,32308.0,2357.3933009673997,0.07296624058955675
18079,Jennings,Indiana,27735.0,1906.9791772493,0.06875713637098611
18081,Johnson,Indiana,158167.0,9995.228809119999,0.06319414801519911
18083,Knox,Indiana,36594.0,2453.852391882,0.06705614012903754
18085,Kosciusko,Indiana,79456.0,4707.479313270001,0.05924636670949961
18087,LaGrange,Indiana,39614.0,1406.8681386619999,0.03551441759635482
18089,Lake,Indiana,485493.0,26770.57942672,0.05514102041990307
18091,LaPorte,Indiana,109888.0,8009.7787814700005,0.07289038640679601
18093,Lawrence,Indiana,45370.0,3721.6862664160003,0.08202967305303065
18095,Madison,Indiana,129569.0,9788.434041690001,0.07554611088832978
18097,Marion,Indiana,964582.0,53677.64422545999,0.0556486065730648
18099,Marshall,Indiana,46258.0,2712.678964195,0.05864237459888019
18101,Martin,Indiana,10255.0,884.1161002480001,0.08621317408561678
18103,Miami,Indiana,35516.0,3114.638717849,0.08769677660347448
18105,Monroe,Indiana,148431.0,7115.1827944083,0.047935962126565874
18107,Montgomery,Indiana,38338.0,2510.91498126,0.06549415674422245
18109,Morgan,Indiana,70489.0,5595.8812665565,0.07938658892247727
18111,Newton,Indiana,13984.0,944.018096239,0.06750701489123284
18113,Noble,Indiana,47744.0,2670.2538511000002,0.05592857429415215
18115,Ohio,Indiana,5875.0,507.70298388900005,0.08641752917259575
18117,Orange,Indiana,19646.0,1388.608154739,0.07068146975155247
18119,Owen,Indiana,20799.0,1613.7481192179998,0.07758777437463339
18121,Parke,Indiana,16937.0,1247.0955870736,0.07363143337507233
18123,Perry,Indiana,19169.0,1292.6941146235001,0.06743670064288695
18125,Pike,Indiana,12389.0,824.9991148778,0.06659125957525225
18127,Porter,Indiana,170389.0,10749.2263774969,0.06308638689995774
18129,Posey,Indiana,25427.0,1631.6637751763,0.06417051855021434
18131,Pulaski,Indiana,12353.0,926.407516011,0.0749945370364284
18133,Putnam,Indiana,37576.0,2656.0011033749997,0.07068344430953268
18135,Randolph,Indiana,24665.0,1652.8521388723,0.06701204698448408
18137,Ripley,Indiana,28324.0,1954.728985541,0.06901316853343455
18139,Rush,Indiana,16581.0,1036.4025922213,0.06250543346126892
18141,St. Joseph,Indiana,271826.0,14523.649403139998,0.05342994931735742
18143,Scott,Indiana,23873.0,1599.631238669,0.06700587436304611
18145,Shelby,Indiana,44729.0,3161.919295543,0.0706905876622102
18147,Spencer,Indiana,20277.0,1575.954507527,0.07772128557118903
18149,Starke,Indiana,22995.0,1436.09964388,0.062452691623396395
18151,Steuben,Indiana,34594.0,2301.237100084,0.06652127825877319
18153,Sullivan,Indiana,20669.0,1300.5421643199998,0.0629223554269679
18155,Switzerland,Indiana,10751.0,851.2449457590001,0.07917821093470376
18157,Tippecanoe,Indiana,195732.0,8720.15249266,0.04455149128737253
18159,Tipton,Indiana,15148.0,1084.5612348566,0.07159765215583576
18161,Union,Indiana,7054.0,511.95670077219995,0.07257679341823078
18163,Vanderburgh,Indiana,181451.0,11961.30341511,0.06592029481849095
18165,Vermillion,Indiana,15498.0,1235.0094658046,0.07968831241480191
18167,Vigo,Indiana,107038.0,6421.9412174827,0.05999683493229227
18169,Wabash,Indiana,30996.0,2085.1473917229996,0.06727149928129435
18171,Warren,Indiana,8265.0,632.4571296158,0.07652233873149425
18173,Warrick,Indiana,62998.0,3683.9140042800004,0.05847668186736087
18175,Washington,Indiana,28036.0,2014.4235935643997,0.0718513195022257
18177,Wayne,Indiana,65884.0,4512.981609165699,0.06849890123801984
18179,Wells,Indiana,28296.0,1678.3283941250002,0.05931327375335737
18181,White,Indiana,24102.0,1964.4008213690001,0.0815036437378226
18183,Whitley,Indiana,33964.0,2082.88689681,0.06132631306118243
19001,Adair,Iowa,7152.0,479.05748230699993,0.06698231016596755
19003,Adams,Iowa,3602.0,289.73536058499997,0.08043735718628539
19005,Allamakee,Iowa,13687.0,886.166164271,0.06474509858047782
19007,Appanoose,Iowa,12426.0,897.506754171,0.07222813086842106
19009,Audubon,Iowa,5496.0,379.10727664999996,0.06897876212700145
19011,Benton,Iowa,25645.0,1767.698166782,0.06892954442511211
19013,Black Hawk,Iowa,131228.0,7755.510882959999,0.05909951293138659
19015,Boone,Iowa,26234.0,1909.544112735,0.07278890419817793
19017,Bremer,Iowa,25062.0,1556.437576131,0.06210348639897055
19019,Buchanan,Iowa,21175.0,1297.479172459,0.06127410495674144
19021,Buena Vista,Iowa,19620.0,945.5874834358,0.04819508070518858
19023,Butler,Iowa,14439.0,1000.6584741894001,0.0693024776085186
19025,Calhoun,Iowa,9668.0,754.942188446,0.07808669719135292
19027,Carroll,Iowa,20165.0,1305.9621563568999,0.06476380641492188
19029,Cass,Iowa,12836.0,940.4730593810001,0.07326839041609537
19031,Cedar,Iowa,18627.0,1373.462858661,0.07373505441890803
19033,Cerro Gordo,Iowa,42450.0,3179.5649899459995,0.07490141319071848
19035,Cherokee,Iowa,11235.0,838.6763484255999,0.07464854013578993
19037,Chickasaw,Iowa,11933.0,842.0339024597,0.07056347125280316
19039,Clarke,Iowa,9395.0,650.5999471292,0.0692495952239702
19041,Clay,Iowa,16016.0,1051.205996868,0.06563474006418582
19043,Clayton,Iowa,17549.0,1280.05317534,0.07294165908826714
19045,Clinton,Iowa,46429.0,3549.23754766,0.07644441077042366
19047,Crawford,Iowa,16820.0,910.236753185,0.054116334909928655
19049,Dallas,Iowa,93453.0,4014.2082628939997,0.04295430069547259
19051,Davis,Iowa,9000.0,476.88498258339996,0.05298722028704444
19053,Decatur,Iowa,7870.0,436.26546743599994,0.055433985697077505
19055,Delaware,Iowa,17011.0,1116.0714016470001,0.06560880616348246
19057,Des Moines,Iowa,38967.0,2944.526529115,0.075564619527164
19059,Dickinson,Iowa,17258.0,1192.1274184289998,0.06907680023345694
19061,Dubuque,Iowa,97311.0,6022.4334114631,0.06188851631843368
19063,Emmet,Iowa,9208.0,563.23588642,0.0611681023479583
19065,Fayette,Iowa,19650.0,1316.973472185,0.06702155074732824
19067,Floyd,Iowa,15642.0,1273.9887531399997,0.0814466662281038
19069,Franklin,Iowa,10070.0,582.0355460543001,0.057798961872323744
19071,Fremont,Iowa,6960.0,566.8832066719999,0.08144873659080458
19073,Greene,Iowa,8888.0,668.528151635,0.07521693875281278
19075,Grundy,Iowa,12232.0,733.180296523,0.059939527184679535
19077,Guthrie,Iowa,10689.0,769.268247246,0.07196821472972215
19079,Hamilton,Iowa,14773.0,1007.5380689632,0.0682013178747174
19081,Hancock,Iowa,10630.0,715.503045591,0.0673097879201317
19083,Hardin,Iowa,16846.0,1247.9277526816002,0.07407857964392735
19085,Harrison,Iowa,14049.0,1053.893156485,0.07501552825717132
19087,Henry,Iowa,19954.0,1327.547288792,0.06653038432354415
19089,Howard,Iowa,9158.0,572.56262911,0.06252048800065517
19091,Humboldt,Iowa,9558.0,661.072362423,0.06916429822379158
19093,Ida,Iowa,6860.0,480.5980649423,0.07005802695951896
19095,Iowa,Iowa,16184.0,1015.5846277805001,0.06275238678821676
19097,Jackson,Iowa,19439.0,1323.983506646,0.06810965104408663
19099,Jasper,Iowa,37185.0,2438.7824213799004,0.0655851128514159
19101,Jefferson,Iowa,18295.0,1136.3832201184,0.06211441487392184
19103,Johnson,Iowa,151140.0,5519.877725732601,0.036521620522248256
19105,Jones,Iowa,20681.0,1575.96804752,0.0762036674977032
19107,Keokuk,Iowa,10246.0,713.6039831481,0.06964708014328519
19109,Kossuth,Iowa,14813.0,1206.90342791,0.08147596218929318
19111,Lee,Iowa,33657.0,2656.7820715099997,0.07893698403036514
19113,Linn,Iowa,226706.0,15147.378170389999,0.066815074018288
19115,Louisa,Iowa,11035.0,658.260078549,0.059652023429904846
19117,Lucas,Iowa,8600.0,540.2309287825001,0.06281754985843024
19119,Lyon,Iowa,11755.0,661.311540577,0.056257893711356866
19121,Madison,Iowa,16338.0,980.0248652149999,0.05998438396468355
19123,Mahaska,Iowa,22095.0,1194.7576998370002,0.054073668243358235
19125,Marion,Iowa,33253.0,1813.537717794,0.05453756707045981
19127,Marshall,Iowa,39369.0,2688.35182765,0.06828600745891437
19129,Mills,Iowa,15109.0,1230.404514897,0.08143520516890594
19131,Mitchell,Iowa,10586.0,714.6747086499998,0.06751130820423198
19133,Monona,Iowa,8615.0,726.4459962390001,0.08432338900046432
19135,Monroe,Iowa,7707.0,485.3177837134,0.06297103720168677
19137,Montgomery,Iowa,9917.0,774.570319916,0.0781053060316628
19139,Muscatine,Iowa,42664.0,2272.457828357,0.053264059355826926
19141,O'Brien,Iowa,13753.0,950.901713322,0.06914140284461572
19143,Osceola,Iowa,5958.0,417.9519448931,0.0701497054201242
19145,Page,Iowa,15107.0,1057.3893058974,0.06999333460630171
19147,Palo Alto,Iowa,8886.0,633.783654583,0.07132384138903894
19149,Plymouth,Iowa,25177.0,1670.642370733,0.06635589509206816
19151,Pocahontas,Iowa,6619.0,520.6154731109999,0.07865470208656895
19153,Polk,Iowa,490161.0,26225.354302287502,0.05350355149081119
19155,Pottawattamie,Iowa,93206.0,7328.774360016299,0.0786298560180278
19157,Poweshiek,Iowa,18504.0,1229.089043765,0.06642288390429096
19159,Ringgold,Iowa,4894.0,333.5780603,0.06816061714344095
19161,Sac,Iowa,9721.0,690.6696184151,0.07104923551230326
19163,Scott,Iowa,172943.0,11932.529672319997,0.06899689303597137
19165,Shelby,Iowa,11454.0,891.555554266,0.07783792162266456
19167,Sioux,Iowa,34855.0,1401.5018592668998,0.040209492447766455
19169,Story,Iowa,97117.0,4291.0524359792,0.04418435944251985
19171,Tama,Iowa,16854.0,1108.9667921293,0.06579843313927258
19173,Taylor,Iowa,6121.0,444.66912505400006,0.0726464834265643
19175,Union,Iowa,12241.0,822.5915909912,0.06719970517042725
19177,Van Buren,Iowa,7044.0,529.9950376583,0.07524063566983248
19179,Wapello,Iowa,34969.0,2300.9952778509996,0.0658010031127856
19181,Warren,Iowa,51466.0,3124.54639136,0.06071088468814363
19183,Washington,Iowa,21965.0,1378.368512736,0.06275294845144548
19185,Wayne,Iowa,6441.0,421.2677519989,0.06540409129000155
19187,Webster,Iowa,35904.0,2474.561826669,0.06892161950392714
19189,Winnebago,Iowa,10354.0,660.3111618069,0.063773533108644
19191,Winneshiek,Iowa,19991.0,1116.898001452,0.055870041591316096
19193,Woodbury,Iowa,103107.0,6552.0216533156,0.06354584706485107
19195,Worth,Iowa,7381.0,564.452587564,0.07647372816203767
19197,Wright,Iowa,12562.0,819.5927941499001,0.06524381421349308
20001,Allen,Kansas,12369.0,1046.627029107,0.08461694794300267
20003,Anderson,Kansas,7858.0,556.7196763508999,0.07084750271709085
20005,Atchison,Kansas,16073.0,1084.0546746885,0.06744569617921359
20007,Barber,Kansas,4427.0,327.77930009700003,0.0740409532633838
20009,Barton,Kansas,25779.0,1672.734034201,0.06488746786923465
20011,Bourbon,Kansas,14534.0,1040.820593192,0.07161281087051052
20013,Brown,Kansas,9564.0,764.0026957919999,0.07988317605520702
20015,Butler,Kansas,66911.0,4460.6585099382,0.06666554841413519
20017,Chase,Kansas,2648.0,194.1104809488,0.0733045622918429
20019,Chautauqua,Kansas,3250.0,262.3047524126,0.08070915458849232
20021,Cherokee,Kansas,19939.0,1300.80160464,0.06523905936305732
20023,Cheyenne,Kansas,2657.0,199.9143050251,0.07524061160146782
20025,Clark,Kansas,1994.0,139.489863416,0.06995479609628887
20027,Clay,Kansas,8002.0,810.92295391,0.10134003423019246
20029,Cloud,Kansas,8786.0,637.9607444518999,0.07261105673251764
20031,Coffey,Kansas,8179.0,686.1437161719999,0.08389090551069812
20033,Comanche,Kansas,1700.0,112.1103683744,0.06594727551435293
20035,Cowley,Kansas,34908.0,2305.589293974,0.0660475906375043
20037,Crawford,Kansas,38818.0,2418.27505449,0.062297775632180946
20039,Decatur,Kansas,2827.0,243.5930757715,0.08616663451414927
20041,Dickinson,Kansas,18466.0,1905.03881062,0.10316467077981155
20043,Doniphan,Kansas,7600.0,602.929901538,0.07933288178131578
20045,Douglas,Kansas,122259.0,5631.1035666052,0.046058806031500345
20047,Edwards,Kansas,2798.0,178.0073581886,0.06361949899521087
20049,Elk,Kansas,2530.0,211.65352923420002,0.0836575214364427
20051,Ellis,Kansas,28553.0,1473.4744052139,0.05160488933610829
20053,Ellsworth,Kansas,6102.0,406.622730498,0.06663761561750246
20055,Finney,Kansas,36467.0,1179.122047069,0.032333947049908135
20057,Ford,Kansas,33619.0,1178.5093548230002,0.035054860490288234
20059,Franklin,Kansas,25544.0,1686.9206474480002,0.0660397998531162
20061,Geary,Kansas,31670.0,10761.239586254,0.33979285084477423
20063,Gove,Kansas,2636.0,158.8080396417,0.06024584204920334
20065,Graham,Kansas,2482.0,183.65009371809998,0.07399278554315068
20067,Grant,Kansas,7150.0,206.5880779125,0.028893437470279722
20069,Gray,Kansas,5988.0,222.3775530167,0.037137199902588514
20071,Greeley,Kansas,1232.0,63.615474096999996,0.05163593676704545
20073,Greenwood,Kansas,5982.0,547.7125111830001,0.09156009882698095
20075,Hamilton,Kansas,2539.0,92.1292755115,0.036285654002166205
20077,Harper,Kansas,5436.0,321.007367692,0.05905212797866078
20079,Harvey,Kansas,34429.0,2127.006117662,0.061779491639664244
20081,Haskell,Kansas,3968.0,113.87707442089999,0.028698859481073584
20083,Hodgeman,Kansas,1794.0,115.491833844,0.06437671897658863
20085,Jackson,Kansas,13171.0,1078.5829360559999,0.08189073996325259
20087,Jefferson,Kansas,19043.0,1492.970132416,0.07839994393824502
20089,Jewell,Kansas,2879.0,259.0626494844,0.08998355313803405
20091,Johnson,Kansas,602401.0,29782.30886002,0.049439341667792715
20093,Kearny,Kansas,3838.0,140.6026404301,0.036634351336659716
20095,Kingman,Kansas,7152.0,540.6853365905,0.07559918017204978
20097,Kiowa,Kansas,2475.0,158.4352139227,0.06401422784755556
20099,Labette,Kansas,19618.0,1222.272718075,0.06230363533871955
20101,Lane,Kansas,1535.0,129.9083787552,0.08463086563856678
20103,Leavenworth,Kansas,81758.0,9905.1178549653,0.12115166534119352
20105,Lincoln,Kansas,2962.0,264.1836968152,0.08919098474517217
20107,Linn,Kansas,9703.0,818.5195931860999,0.08435737330579202
20109,Logan,Kansas,2794.0,182.6205083318,0.06536167084173229
20111,Lyon,Kansas,33195.0,1944.6481084399998,0.05858256088085554
20113,McPherson,Kansas,28542.0,1680.203637304,0.05886776109957256
20115,Marion,Kansas,11884.0,737.8194886050001,0.0620851134807304
20117,Marshall,Kansas,9707.0,741.1065457779999,0.07634764044277326
20119,Meade,Kansas,4033.0,202.70160126809998,0.05026074913664765
20121,Miami,Kansas,34237.0,2174.752804385,0.06352054223164998
20123,Mitchell,Kansas,5979.0,416.9891435559,0.06974228860275966
20125,Montgomery,Kansas,31829.0,2485.2959294110997,0.07808275250278361
20127,Morris,Kansas,5620.0,509.900761282,0.09072967282597866
20129,Morton,Kansas,2587.0,130.1062760709,0.05029233709737148
20131,Nemaha,Kansas,10231.0,565.036078735,0.055227844661812145
20133,Neosho,Kansas,16007.0,1010.5637491706,0.06313261380462297
20135,Ness,Kansas,2750.0,212.288900855,0.07719596394727272
20137,Norton,Kansas,5361.0,371.301922069,0.0692598250455139
20139,Osage,Kansas,15949.0,1274.139903535,0.07988838820835162
20141,Osborne,Kansas,3421.0,232.97178279899998,0.06810049190266003
20143,Ottawa,Kansas,5704.0,418.1575946264,0.07330953622482468
20145,Pawnee,Kansas,6414.0,514.0346384654,0.08014260032201434
20147,Phillips,Kansas,5234.0,356.030172846,0.06802257792243027
20149,Pottawatomie,Kansas,24383.0,1594.551242473,0.06539602356039044
20151,Pratt,Kansas,9164.0,558.666700903,0.060963193027389784
20153,Rawlins,Kansas,2530.0,173.94518235409998,0.06875303650359683
20155,Reno,Kansas,61998.0,4100.23278283,0.06613492020436143
20157,Republic,Kansas,4636.0,353.700106409,0.0762942421072045
20159,Rice,Kansas,9537.0,533.2914315282,0.05591815366763132
20161,Riley,Kansas,74232.0,7201.137389354601,0.09700853256485883
20163,Rooks,Kansas,4920.0,351.22296186,0.07138678086585366
20165,Rush,Kansas,3036.0,233.2729421977,0.07683561995971673
20167,Russell,Kansas,6856.0,500.552555058,0.07300941584859977
20169,Saline,Kansas,54224.0,4046.498080933,0.0746255916371533
20171,Scott,Kansas,4823.0,198.5983934882,0.041177357140410535
20173,Sedgwick,Kansas,516042.0,33809.862250800004,0.06551765602567233
20175,Seward,Kansas,21428.0,640.6075664204999,0.029895816988076345
20177,Shawnee,Kansas,176875.0,13983.637309139998,0.07905943354990812
20179,Sheridan,Kansas,2521.0,159.7912236589,0.06338406333157477
20181,Sherman,Kansas,5917.0,274.299610563,0.0463578858480649
20183,Smith,Kansas,3583.0,300.22620624620004,0.08379185214797656
20185,Stafford,Kansas,4156.0,274.5821780402,0.0660688590087103
20187,Stanton,Kansas,2006.0,62.9618447739,0.03138676210064806
20189,Stevens,Kansas,5485.0,200.81538682200002,0.036611738709571566
20191,Sumner,Kansas,22836.0,1503.2803349009998,0.06582940685325801
20193,Thomas,Kansas,7777.0,418.217501579,0.053776199251510864
20195,Trego,Kansas,2803.0,247.959754127,0.08846227403745986
20197,Wabaunsee,Kansas,6931.0,512.5048944828,0.07394386011871303
20199,Wallace,Kansas,1518.0,98.54917368139999,0.06492040426969696
20201,Washington,Kansas,5406.0,350.883892844,0.06490638047428783
20203,Wichita,Kansas,2119.0,101.73911584710001,0.04801279653001416
20205,Wilson,Kansas,8525.0,629.3958827714,0.07382942906409384
20207,Woodson,Kansas,3138.0,252.419967678,0.0804397602543021
20209,Wyandotte,Kansas,165429.0,7711.82483957,0.04661712782867575
21001,Adair,Kentucky,19202.0,909.4660668409999,0.0473630906593584
21003,Allen,Kentucky,21315.0,1129.5535304712,0.05299336291209008
21005,Anderson,Kentucky,22747.0,1538.1575616532998,0.06762023834586098
21007,Ballard,Kentucky,7888.0,527.9261385402,0.06692775590012677
21009,Barren,Kentucky,44249.0,2414.265486996,0.054560905037311584
21011,Bath,Kentucky,12500.0,580.3885830446,0.046431086643567994
21013,Bell,Kentucky,26032.0,1436.213386408,0.055171073540565455
21015,Boone,Kentucky,133581.0,8783.842229900001,0.06575667370284698
21017,Bourbon,Kentucky,19788.0,1251.7644631561998,0.06325876607823933
21019,Boyd,Kentucky,46718.0,3378.6826335642,0.07232078927959673
21021,Boyle,Kentucky,30060.0,1741.7473336770001,0.05794235973642715
21023,Bracken,Kentucky,8303.0,468.863137675,0.05646912413284355
21025,Breathitt,Kentucky,12630.0,619.6472001889999,0.04906153604030086
21027,Breckinridge,Kentucky,20477.0,1552.15929493,0.07580013160765738
21029,Bullitt,Kentucky,81676.0,6541.7912615899995,0.0800944128212694
21031,Butler,Kentucky,12879.0,818.0118553853,0.06351516852125942
21033,Caldwell,Kentucky,12747.0,772.7782972859999,0.06062432707978347
21035,Calloway,Kentucky,39001.0,2132.7043011198,0.05468332353323761
21037,Campbell,Kentucky,93584.0,5159.31453502,0.055130305768293725
21039,Carlisle,Kentucky,4760.0,286.71137714639997,0.06023348259378151
21041,Carroll,Kentucky,10631.0,745.164055214,0.07009350533477565
21043,Carter,Kentucky,26797.0,1384.7169395463,0.051674326959969395
21045,Casey,Kentucky,16159.0,863.4198227055,0.05343275095646389
21047,Christian,Kentucky,70461.0,11474.728510981,0.1628521949870283
21049,Clark,Kentucky,36263.0,2617.777142968,0.07218865353026502
21051,Clay,Kentucky,19901.0,811.1431336799999,0.04075891330485905
21053,Clinton,Kentucky,10218.0,572.3744408069001,0.056016288980906256
21055,Crittenden,Kentucky,8806.0,641.221702605,0.07281645498580513
21057,Cumberland,Kentucky,6614.0,409.2385076167,0.06187458536690354
21059,Daviess,Kentucky,101511.0,6422.7426677387,0.06327139588555625
21061,Edmonson,Kentucky,12150.0,782.1556878658,0.0643749537338107
21063,Elliott,Kentucky,7517.0,307.29743111759996,0.04088032873720899
21065,Estill,Kentucky,14106.0,772.6576530748999,0.054775106555713875
21067,Fayette,Kentucky,323152.0,15893.41684522,0.049182480211231866
21069,Fleming,Kentucky,14581.0,824.143217894,0.05652172127384953
21071,Floyd,Kentucky,35589.0,1718.557418101,0.0482890055382562
21073,Franklin,Kentucky,50991.0,3628.344242319,0.07115656179166911
21075,Fulton,Kentucky,5969.0,450.5265169393,0.07547772104863461
21077,Gallatin,Kentucky,8869.0,486.0841894917,0.054807102209008904
21079,Garrard,Kentucky,17666.0,950.7059748895999,0.05381557652494056
21081,Grant,Kentucky,25069.0,1584.522787295,0.06320646165762495
21083,Graves,Kentucky,37266.0,1914.9714461017,0.05138655734722535
21085,Grayson,Kentucky,26427.0,1694.283976204,0.06411185439906157
21087,Green,Kentucky,10941.0,667.181116844,0.06097990282826067
21089,Greenup,Kentucky,35098.0,2480.9483506160004,0.07068631690170381
21091,Hancock,Kentucky,8722.0,530.3279540139999,0.06080348016670488
21093,Hardin,Kentucky,110958.0,15452.217491999998,0.13926186027145404
21095,Harlan,Kentucky,26010.0,1407.317649268,0.054106791590465206
21097,Harrison,Kentucky,18886.0,1175.706716478,0.0622528177739066
21099,Hart,Kentucky,19035.0,1049.3474277310002,0.05512726176679801
21101,Henderson,Kentucky,45210.0,2768.769322444,0.06124240925556293
21103,Henry,Kentucky,16126.0,1011.8565353560999,0.0627469016095808
21105,Hickman,Kentucky,4380.0,366.8170654043,0.08374818844847033
21107,Hopkins,Kentucky,44686.0,2690.561830555,0.060210397676117806
21109,Jackson,Kentucky,13329.0,676.3994257524,0.050746449527526445
21111,Jefferson,Kentucky,766757.0,47273.45261122999,0.06165376072371037
21113,Jessamine,Kentucky,54115.0,3357.5921080909,0.06204549770102375
21115,Johnson,Kentucky,22188.0,1335.6143224594,0.06019534534250045
21117,Kenton,Kentucky,166998.0,9952.5183873985,0.059596632219538564
21119,Knott,Kentucky,14806.0,603.6436253265,0.04077020298031204
21121,Knox,Kentucky,31145.0,1585.7148672927,0.05091394661398941
21123,Larue,Kentucky,14398.0,974.4859763875,0.06768203753212253
21125,Laurel,Kentucky,60813.0,3395.7025445014,0.055838431659372176
21127,Lawrence,Kentucky,15317.0,822.9504396,0.05372791275053861
21129,Lee,Kentucky,7403.0,338.6935188594,0.04575084679986492
21131,Leslie,Kentucky,9877.0,416.962508835,0.04221550155259694
21133,Letcher,Kentucky,21553.0,914.1351512742,0.04241336014820211
21135,Lewis,Kentucky,13275.0,880.4042515646,0.06632047092765349
21137,Lincoln,Kentucky,24549.0,1356.917239336,0.055273829456841415
21139,Livingston,Kentucky,9194.0,525.3087473603999,0.05713603952147052
21141,Logan,Kentucky,27102.0,1646.4363897065,0.06074962695397019
21143,Lyon,Kentucky,8210.0,792.772675812,0.09656183627429964
21145,McCracken,Kentucky,65418.0,4695.5008915404,0.0717768946091351
21147,McCreary,Kentucky,17231.0,1052.3069800520002,0.06107056932575011
21149,McLean,Kentucky,9207.0,584.4564301105999,0.06347957316287606
21151,Madison,Kentucky,92987.0,6030.27468902,0.06485072847838945
21153,Magoffin,Kentucky,12161.0,374.21360407799995,0.03077161451180001
21155,Marion,Kentucky,19273.0,905.3580909240001,0.04697546261215172
21157,Marshall,Kentucky,31100.0,2355.0262663060003,0.07572431724456592
21159,Martin,Kentucky,11195.0,422.3979300995,0.03773094507364895
21161,Mason,Kentucky,17070.0,1008.6693770868,0.0590901802628471
21163,Meade,Kentucky,28572.0,3548.1039097199,0.12418115321713216
21165,Menifee,Kentucky,6489.0,352.15364780289997,0.05426932467296964
21167,Mercer,Kentucky,21933.0,1460.954056449,0.06660985986636575
21169,Metcalfe,Kentucky,10071.0,662.4356992544,0.06577655637517625
21171,Monroe,Kentucky,10650.0,584.1687242114,0.054851523400131455
21173,Montgomery,Kentucky,28157.0,1711.2725261724997,0.06077609568393294
21175,Morgan,Kentucky,13309.0,578.5360367089999,0.04346953465391839
21177,Muhlenberg,Kentucky,30622.0,1923.1190671670001,0.0628018766627588
21179,Nelson,Kentucky,46233.0,3188.8444075569996,0.06897333955306814
21181,Nicholas,Kentucky,7269.0,358.4757515675,0.04931569013172376
21183,Ohio,Kentucky,23994.0,1528.6760987031998,0.06371076513725098
21185,Oldham,Kentucky,66799.0,3587.4288578828996,0.053704828783109025
21187,Owen,Kentucky,10901.0,769.4829576760001,0.07058829076928723
21189,Owsley,Kentucky,4415.0,194.13014555500004,0.04397058789467725
21191,Pendleton,Kentucky,14590.0,908.0869892937999,0.062240369382714184
21193,Perry,Kentucky,25758.0,1435.7268108386002,0.055739064012679564
21195,Pike,Kentucky,57876.0,2636.190089687,0.04554893374951621
21197,Powell,Kentucky,12359.0,844.8886977026001,0.06836222167672143
21199,Pulaski,Kentucky,64979.0,4677.022886517,0.0719774525079949
21201,Robertson,Kentucky,2108.0,115.8828114724,0.0549728707174573
21203,Rockcastle,Kentucky,16695.0,915.2643892987,0.05482266482771489
