FIPS,COUNTY,STATE,AG1CASES,AG2CASES,AG3CASES,AG4CASES,TOTALCASES,AG1AR,AG2AR,AG3AR,AG4AR
17135,Montgomery,Illinois,1802,760,499.34050914061163,95.65949085938836,3157.0,0.5707950585999366,0.24073487488121634,0.1581693091988,0.030300757320046993
17137,Morgan,Illinois,1793,768,534.9939732470968,91.00602675290314,3186.9999999999995,0.5625980545967996,0.2409789770944462,0.16786757867809757,0.028555389630656777
17141,Ogle,Illinois,2599,1119,646.1884460920605,89.81155390793944,4454.0,0.5835204310731926,0.2512348450830714,0.14508047734442311,0.020164246499312852
17143,Peoria,Illinois,9281,3618,2128.3699069516338,331.63009304836606,15359.0,0.6042711114004818,0.23556221108145062,0.13857477094548043,0.021591906572587152
17145,Perry,Illinois,1685,565,403.37733965560267,59.62266034439731,2713.0,0.6210836712126797,0.20825654257279763,0.1486831329360865,0.021976653278436162
17157,Randolph,Illinois,1973,758,546.8552866655839,100.14471333441611,3378.0,0.5840734162226169,0.22439313203078745,0.1618872962301906,0.029646155516405006
17161,Rock Island,Illinois,6784,2855,2127.226984240177,320.7730157598231,12087.0,0.5612641681145032,0.23620418631587656,0.17599296634732994,0.02653867922229032
17163,St. Clair,Illinois,13068,5839,3526.0289222245697,530.9710777754302,22964.0,0.5690646228879986,0.25426754920745515,0.15354593808676928,0.023121889817776964
17165,Saline,Illinois,1034,477,455.5196343237066,67.48036567629337,2034.0,0.5083579154375615,0.2345132743362832,0.22395262257802684,0.033176187648128505
17167,Sangamon,Illinois,8241,3661,2461.4950464655485,354.5049535344515,14718.0,0.5599266204647371,0.24874303573855144,0.1672438542237769,0.0240864895729346
17173,Shelby,Illinois,916,474,419.4415636218588,70.5584363781412,1879.9999999999998,0.4872340425531915,0.2521276595744681,0.2231072146924781,0.03753108317986234
17177,Stephenson,Illinois,1838,972,654.6700556301554,118.32994436984461,3583.0,0.512977951437343,0.2712810493999442,0.1827156169774366,0.033025382185276196
17179,Tazewell,Illinois,6614,2933,2180.3464273087952,358.6535726912048,12086.0,0.5472447459870925,0.2426774780738044,0.18040264995108352,0.02967512598801959
17183,Vermilion,Illinois,4238,1811,1236.220388607932,179.77961139206815,7465.0,0.5677160080375083,0.24259879437374413,0.1656021953928911,0.024083002195856417
17195,Whiteside,Illinois,2829,1415,981.3066825775657,159.69331742243438,5385.0,0.5253481894150418,0.2627669452181987,0.18222965321774665,0.029655212149012882
17197,Will,Illinois,36623,15326,6918.629098951822,815.3709010481778,59683.0,0.6136253204430072,0.2567900407151115,0.11592294453951413,0.013661694302367135
17199,Williamson,Illinois,3528,1342,1111.94445301651,140.05554698349022,6122.0,0.5762822606991179,0.2192094086899706,0.18163091359302677,0.022877417017884715
17201,Winnebago,Illinois,14872,5891,3799.2060924493776,553.7939075506229,25116.0,0.5921325051759835,0.2345516802038541,0.15126636775160765,0.02204944686855482
17203,Woodford,Illinois,1742,842,555.2760736196319,104.7239263803681,3244.0,0.5369913686806412,0.2595561035758323,0.17117018299002218,0.03228234475350435
18001,Adams,Indiana,1136,520,437.6592149269495,85.34078507305051,2179.0,0.5213400642496558,0.23864157870582836,0.20085324227946283,0.03916511476505301
18003,Allen,Indiana,9974,3810,2607.4362894104343,367.5637105895659,16759.0,0.595142908288084,0.22734053344471628,0.15558424067130702,0.02193231759589271
18005,Bartholomew,Indiana,1766,698,496.5692007797271,67.4307992202729,3028.0,0.583223249669749,0.23051519154557465,0.16399247053491647,0.022269088249759875
18011,Boone,Indiana,2871,1174,812.8456433311924,95.15435666880754,4953.0,0.579648697758934,0.23702806379971733,0.16411177939252825,0.01921145904882042
18015,Carroll,Indiana,883,448,315.3524630541872,37.64753694581281,1684.0,0.5243467933491687,0.2660332541567696,0.1872639329300399,0.02235601956402186
18017,Cass,Indiana,1999,805,344.0840470314995,50.91595296850051,3199.0000000000005,0.6248827758674584,0.25164113785557984,0.10755987715895575,0.015916209118005786
18019,Clark,Indiana,3165,1354,980.2849296437727,110.71507035622744,5610.0,0.5641711229946524,0.2413547237076649,0.17473884663881867,0.019735306658864072
18021,Clay,Indiana,762,333,278.1255492780917,35.874450721908346,1409.0,0.5408090844570618,0.23633782824698368,0.1973921570461971,0.02546093024975752
18023,Clinton,Indiana,1347,522,245.26378676470586,45.736213235294116,2160.0,0.6236111111111111,0.24166666666666667,0.11354804942810456,0.021174172794117645
18027,Daviess,Indiana,803,353,327.8515640178745,45.14843598212551,1529.0,0.5251798561151079,0.23086984957488554,0.21442221322293953,0.029528081087067046
18029,Dearborn,Indiana,1242,615,398.0145631067961,43.98543689320388,2299.0,0.5402348847324924,0.26750761200521966,0.17312508182113795,0.019132421441150013
18031,Decatur,Indiana,711,317,248.00648088139988,33.993519118600126,1310.0,0.5427480916030535,0.24198473282442748,0.18931792433694647,0.025949251235572617
18033,Dekalb,Indiana,913,459,365.5263888888889,44.47361111111111,1782.0,0.5123456790123457,0.25757575757575757,0.20512143035291183,0.02495713305898491
18035,Delaware,Indiana,3106,1158,1035.2428865358559,159.7571134641441,5459.0,0.5689686755816084,0.21212676314343287,0.18963965681184392,0.029264904463114878
18037,Dubois,Indiana,2031,1000,500.90909090909093,79.09090909090908,3611.0,0.5624480753253946,0.27693159789531985,0.13871755494574659,0.02190277183353893
18039,Elkhart,Indiana,7065,2743,1720.7392502403075,261.2607497596924,11790.0,0.5992366412213741,0.23265479219677693,0.14594904582190904,0.02215952075993998
18041,Fayette,Indiana,647,362,310.7740506329114,42.22594936708861,1362.0,0.4750367107195301,0.2657856093979442,0.22817478020037546,0.03100289968215023
18043,Floyd,Indiana,1772,790,712.5022046878626,85.49779531213738,3360.0,0.5273809523809524,0.23511904761904762,0.21205422758567338,0.025445772414326603
18051,Gibson,Indiana,691,379,262.52131750543384,42.47868249456612,1375.0,0.5025454545454545,0.2756363636363636,0.19092459454940644,0.030893587268775363
18053,Grant,Indiana,1868,879,805.1541891574748,116.84581084252522,3669.0,0.5091305532842736,0.23957481602616518,0.21944785749726758,0.0318467731922936
18055,Greene,Indiana,978,513,432.920562223626,58.07943777637397,1981.9999999999998,0.49344096871846627,0.25882946518668015,0.21842611615722807,0.02930344993762562
18057,Hamilton,Indiana,8935,3379,1942.755281568193,235.24471843180717,14492.0,0.6165470604471432,0.2331631244824731,0.13405708539664593,0.01623272967373773
18059,Hancock,Indiana,2441,994,583.5664466019417,69.43355339805825,4088.0,0.5971135029354208,0.24315068493150685,0.14275108772063153,0.016984724412440862
18061,Harrison,Indiana,1145,547,378.4281624863686,44.57183751363141,2115.0,0.541371158392435,0.258628841607565,0.17892584514721918,0.02107415485278081
18063,Hendricks,Indiana,4739,1997,1355.7114931603091,153.28850683969085,8245.0,0.5747725894481504,0.24220739842328684,0.1644283193645008,0.01859169276406196
18065,Henry,Indiana,1486,787,650.8209196891191,84.17908031088083,3008.0,0.4940159574468085,0.26163563829787234,0.2163633376626061,0.027985066592713045
18067,Howard,Indiana,2451,913,706.6596405726469,100.34035942735302,4171.0,0.5876288659793815,0.21889235195396786,0.16942211473810764,0.02405666732854304
18069,Huntington,Indiana,889,338,334.8138880200188,49.186111979981234,1611.0,0.5518311607697083,0.20980757293606456,0.20782984979516994,0.030531416499057253
18071,Jackson,Indiana,1272,555,304.52199891363387,40.478001086366106,2172.0,0.585635359116022,0.255524861878453,0.14020349857902112,0.018636280426503733
18073,Jasper,Indiana,624,255,198.25694558605952,22.74305441394049,1100.0,0.5672727272727273,0.2318181818181818,0.18023358689641775,0.020675504012673176
18075,Jay,Indiana,432,226,205.718940397351,27.28105960264901,891.0,0.48484848484848486,0.2536475869809203,0.23088545499141525,0.030618473179179585
18077,Jefferson,Indiana,720,405,201.5706576728499,24.429342327150085,1351.0,0.532938564026647,0.2997779422649889,0.14920107895843812,0.018082414749926043
18079,Jennings,Indiana,580,258,124.36363636363636,11.636363636363635,974.0,0.5954825462012321,0.2648870636550308,0.12768340489079708,0.011946985252940077
18081,Johnson,Indiana,4209,1591,1350.8262776831345,160.17372231686542,7311.0,0.5757078375051292,0.2176172890165504,0.18476628062961764,0.021908592848702696
18083,Knox,Indiana,994,496,382.9248812351544,55.0751187648456,1928.0,0.5155601659751037,0.2572614107883817,0.19861249026719624,0.028565932969318256
18085,Kosciusko,Indiana,2348,1075,650.1428467312878,82.8571532687122,4156.0,0.5649663137632339,0.2586621751684312,0.15643475619135896,0.019936754876975986
18087,Lagrange,Indiana,595,344,336.7416651484788,38.25833485152123,1314.0,0.4528158295281583,0.2617960426179604,0.2562721956989945,0.029115932154886778
18089,Lake,Indiana,11183,4905,3172.7768355739404,465.22316442605995,19726.0,0.5669167596066106,0.24865659535638243,0.16084238241782117,0.023584262619185843
18091,Laporte,Indiana,981,423,349.77638772595185,43.22361227404817,1797.0,0.5459098497495827,0.2353923205342237,0.1946446231084874,0.02405320660770627
18093,Lawrence,Indiana,1155,661,633.954506529651,85.04549347034896,2535.0,0.4556213017751479,0.2607495069033531,0.25008067318723903,0.03354851813425994
18095,Madison,Indiana,2370,1067,999.8714716700417,134.12852832995827,4571.0,0.5184861080726318,0.23342813388755196,0.2187423915270273,0.029343366512788946
18097,Marion,Indiana,21969,7355,4462.9456448237,635.0543551763001,34422.0,0.6382255534251351,0.2136714891639068,0.12965387382556795,0.018449083585390158
18099,Marshall,Indiana,1283,511,249.9041986989947,40.095801301005324,2084.0,0.6156429942418427,0.24520153550863724,0.11991564236995907,0.019239827879561095
18103,Miami,Indiana,891,393,288.09657759024844,37.90342240975152,1610.0,0.5534161490683229,0.24409937888198757,0.1789419736585394,0.023542498391150014
18105,Monroe,Indiana,2933,563,504.078949985085,72.92105001491498,4073.0,0.7201080284802357,0.1382273508470415,0.12376109746748956,0.017903523205233238
18107,Montgomery,Indiana,915,336,222.52564102564102,32.47435897435897,1506.0,0.6075697211155379,0.22310756972111553,0.1477593897912623,0.02156331937208431
18109,Morgan,Indiana,966,507,299.122776821572,29.877223178428,1802.0,0.5360710321864595,0.281354051054384,0.16599488169898557,0.01658003506017092
18113,Noble,Indiana,1224,546,441.0833227647432,59.91667723525682,2271.0,0.5389696169088507,0.2404227212681638,0.1942242724635593,0.026383389359426166
18127,Porter,Indiana,4286,1735,1162.3785475792988,145.62145242070116,7329.0,0.58480010915541,0.2367307954700505,0.15859988369208608,0.019869211682453425
18133,Putnam,Indiana,777,354,216.30042115114645,29.699578848853534,1377.0,0.5642701525054467,0.2570806100217865,0.1570809158686612,0.02156832160410569
18135,Randolph,Indiana,612,278,279.14900662251654,43.85099337748344,1213.0,0.5045342126957956,0.2291838417147568,0.23013108542664182,0.036150860162805803
18137,Ripley,Indiana,815,334,333.3614271938283,49.638572806171645,1532.0,0.5319843342036553,0.21801566579634465,0.21759884281581482,0.032401157184185146
18141,St. Joseph,Indiana,4012,1208,899.3815741583257,147.61842584167425,6267.0,0.6401787138981969,0.19275570448380405,0.14351070275384167,0.023554878864157372
18143,Scott,Indiana,668,307,245.4278350515464,23.572164948453608,1244.0,0.5369774919614148,0.24678456591639872,0.19728925647230416,0.01894868564988232
18145,Shelby,Indiana,1185,593,458.91122748754634,62.088772512453694,2299.0,0.5154414963027403,0.25793823401478905,0.1996134090854921,0.027006860596978554
18149,Starke,Indiana,493,219,141.60393322661787,12.396066773382117,866.0,0.569284064665127,0.2528868360277136,0.16351493444182202,0.014314164865337318
18151,Steuben,Indiana,779,347,277.55665839536806,30.44334160463193,1434.0,0.5432357043235704,0.2419804741980474,0.19355415508742543,0.021229666390956716
18153,Sullivan,Indiana,554,234,188.9151832460733,27.084816753926702,1004.0,0.5517928286852589,0.23306772908366533,0.18816253311361883,0.026976909117456874
18157,Tippecanoe,Indiana,4496,1366,799.2672680412371,118.7327319587629,6780.0,0.6631268436578172,0.20147492625368732,0.11788602773469574,0.017512202353799838
18163,Vanderburgh,Indiana,1401,589,573.5598602731026,91.44013972689743,2655.0,0.5276836158192091,0.22184557438794728,0.21603007919890868,0.034440730593935
18167,Vigo,Indiana,3387,1295,1005.3255761915418,146.67442380845827,5834.0,0.5805622214604045,0.22197463147068908,0.17232183342330165,0.025141313645604776
18169,Wabash,Indiana,655,357,266.34370730226203,51.65629269773797,1330.0,0.4924812030075188,0.26842105263157895,0.20025842654305415,0.03883931781784809
18177,Wayne,Indiana,1710,930,611.1934907565636,93.8065092434364,3345.0,0.5112107623318386,0.27802690582959644,0.18271853236369615,0.028043799474868878
18179,Wells,Indiana,629,309,268.89601518026564,45.10398481973434,1252.0,0.5023961661341853,0.24680511182108625,0.21477317506410992,0.03602554698061849
18181,White,Indiana,522,262,212.6142857142857,29.385714285714286,1026.0,0.5087719298245614,0.2553606237816764,0.20722639933166248,0.028641047062099693
18183,Whitley,Indiana,696,317,231.8434423626548,33.156557637345195,1278.0,0.5446009389671361,0.24804381846635368,0.1814111442587283,0.025944098307781844
19011,Benton,Iowa,1062,515,355.00102354145343,64.99897645854657,1997.0,0.5317976965448172,0.25788683024536807,0.17776716251449848,0.03254831069531626
19013,Black Hawk,Iowa,8921,2873,1829.3613721170705,285.6386278829295,13908.999999999998,0.6413832770148825,0.20655690560069023,0.13152357265921855,0.020536244725208822
19015,Boone,Iowa,1188,460,276.6232203729697,43.376779627030274,1968.0,0.6036585365853658,0.23373983739837398,0.1405605794578098,0.022041046558450343
19017,Bremer,Iowa,1425,497,387.80289330922244,71.19710669077757,2381.0,0.5984880302393952,0.20873582528349433,0.16287395771071922,0.029902186766391253
19019,Buchanan,Iowa,827,392,244.95422808378586,37.045771916214115,1501.0,0.5509660226515656,0.26115922718187873,0.16319402270738564,0.024680727459169962
19027,Carroll,Iowa,1161,591,393.3289379045792,85.67106209542077,2231.0,0.5203944419542806,0.2649036306588974,0.17630163061612694,0.0384002967706951
19033,Cerro Gordo,Iowa,2395,1013,792.466891606917,146.5331083930831,4347.0,0.550954681389464,0.23303427651253739,0.18230202245385713,0.0337090196441415
19045,Clinton,Iowa,2465,1172,683.7037397319499,107.29626026805015,4428.0,0.5566847335140018,0.2646793134598013,0.15440463860251805,0.024231314423678894
19049,Dallas,Iowa,6135,1851,713.7355299092591,109.2644700907409,8809.0,0.6964468157566126,0.21012600749233737,0.08102344532969226,0.012403731421357804
19057,Des Moines,Iowa,2106,925,577.4745885769603,97.52541142303969,3706.0,0.5682676740420939,0.24959525094441445,0.15582152956744746,0.026315545446044166
19061,Dubuque,Iowa,6490,2607,1720.1194230877154,291.8805769122846,11109.0,0.5842110000900171,0.23467458817175263,0.15484016770975925,0.026274244028471023
19099,Jasper,Iowa,1938,873,553.3480480066216,101.65195199337839,3466.0000000000005,0.5591459896133871,0.2518753606462781,0.15965033121945227,0.029328318520882395
19103,Johnson,Iowa,9404,1592,716.2673848639913,97.73261513600862,11810.0,0.7962743437764607,0.13480101608806097,0.06064922818492729,0.008275411950551112
19105,Jones,Iowa,1408,707,377.42125714285714,69.57874285714286,2562.0,0.5495706479313037,0.27595628415300544,0.1473150886584142,0.02715797925727668
19111,Lee,Iowa,1589,866,527.5986963298852,78.40130367011479,3061.0,0.5191114015027769,0.2829140803658935,0.17236154731456557,0.025612970816764058
19113,Linn,Iowa,10985,3932,2254.0225219113777,331.9774780886224,17503.0,0.6276066959949723,0.22464720333657087,0.12877921053027352,0.018966890138183305
19123,Mahaska,Iowa,1082,388,319.95263671875,58.04736328125,1848.0,0.5854978354978355,0.20995670995670995,0.17313454367897727,0.03141091086647727
19125,Marion,Iowa,1619,723,535.7075718015666,82.29242819843341,2960.0,0.5469594594594595,0.24425675675675676,0.18098228777079953,0.02780149601298426
19127,Marshall,Iowa,2483,1005,545.9183953839813,97.0816046160187,4131.0,0.6010651174049867,0.24328249818445896,0.1321516328695186,0.02350075154103575
19139,Muscatine,Iowa,2298,1022,517.1633292466967,74.83667075330337,3912.0,0.5874233128834356,0.2612474437627812,0.13219921504261162,0.019130028311171617
19149,Plymouth,Iowa,1704,885,588.1851693099014,103.81483069009859,3281.0,0.5193538555318501,0.2697348369399573,0.17927009122520615,0.03164121630298646
19153,Polk,Iowa,31502,10016,4773.7007459412025,682.2992540587977,46974.0,0.6706263039128029,0.21322433686720313,0.10162431868568149,0.01452504053431255
19155,Pottawattamie,Iowa,5229,2186,1216.9062275878557,180.0937724121444,8812.0,0.5933953699500681,0.2480708125283704,0.13809648520061912,0.020437332320942397
19163,Scott,Iowa,9315,3647,2132.7246763137855,318.2753236862148,15413.0,0.6043599558813988,0.23661843898008175,0.13837180797468276,0.02064979716383668
19167,Sioux,Iowa,2320,1062,849.8712067748764,176.1287932251235,4408.0,0.5263157894736842,0.24092558983666063,0.19280199790718613,0.03995662278246903
19169,Story,Iowa,7102,1074,622.919553345831,98.08044665416904,8897.0,0.7982465999775206,0.12071484770147241,0.07001456146407002,0.011023990856937062
19179,Wapello,Iowa,2116,871,604.8640822045772,94.1359177954227,3686.0,0.5740640260444927,0.23629951166576235,0.16409768914936984,0.025538773140375122
19181,Warren,Iowa,2669,1127,588.2461165048544,77.75388349514563,4462.0,0.5981622590766472,0.25257731958762886,0.1318346294273542,0.017425791908369705
19183,Washington,Iowa,1064,469,363.24087591240874,65.75912408759125,1962.0,0.5423037716615698,0.23904179408766565,0.18513806111743564,0.03351637313332887
19187,Webster,Iowa,2677,1097,600.2663115845539,99.73368841544607,4474.0,0.5983459991059454,0.24519445686186858,0.1341677048691448,0.02229183916304114
19193,Woodbury,Iowa,8037,3007,1462.03771205146,205.96228794854008,12712.0,0.6322372561359345,0.23654814348646946,0.11501240654904499,0.01620219382855098
20009,Barton,Kansas,1054,606,434.27903351519876,85.72096648480125,2180.0,0.4834862385321101,0.2779816513761468,0.19921056583265997,0.039321544259083144
20015,Butler,Kansas,3680,1400,831.2016758712625,128.79832412873736,6040.0,0.609271523178808,0.23178807947019867,0.13761617150186464,0.021324225849128704
20035,Cowley,Kansas,1852,687,547.3637195121951,94.63628048780487,3181.0,0.5822068531908206,0.2159698208110657,0.17207284486394062,0.029750481134173175
20037,Crawford,Kansas,2596,761,447.79967400162997,79.20032599837,3884.0,0.6683831101956745,0.1959320288362513,0.11529342790979144,0.0203914330582827
20045,Douglas,Kansas,5382,1195,788.3309095547902,110.66909044520985,7476.0,0.7199036918138042,0.15984483681112896,0.1054482222518446,0.014803249123222291
20051,Ellis,Kansas,1981,599,558.9280245022971,101.07197549770291,3240.0000000000005,0.6114197530864197,0.1848765432098765,0.172508649537746,0.031195054165957685
20055,Finney,Kansas,2993,1051,434.85631489978266,68.14368510021734,4547.0,0.6582361996921047,0.23114141191994722,0.0956358730811046,0.014986515306843489
20057,Ford,Kansas,3266,1127,481.7931215542137,96.20687844578629,4971.0,0.6570106618386643,0.2267149466908067,0.0969207647463717,0.01935362672415737
20059,Franklin,Kansas,1216,463,310.9259088817303,37.07409111826968,2027.0,0.5999013320177602,0.2284163788850518,0.153392160277124,0.018290128820063974
20061,Geary,Kansas,2068,310,207.09867039888033,28.901329601119667,2614.0,0.791124713083397,0.11859219586840092,0.07922672930332071,0.01105636174488128
20079,Harvey,Kansas,1725,690,448.77733802403986,98.22266197596012,2961.9999999999995,0.5823767724510467,0.23295070898041867,0.15151159285079,0.033160925717744816
20091,Johnson,Kansas,29871,10783,6046.363330130435,878.6366698695648,47579.0,0.6278189957754472,0.22663359885663845,0.12708050463713896,0.01846690073077544
20103,Leavenworth,Kansas,3603,1450,712.7059206245933,86.29407937540664,5852.0,0.6156869446343131,0.24777853725222146,0.12178843482990316,0.014746083283562311
20111,Lyon,Kansas,2354,779,451.3791907514451,82.6208092485549,3667.0,0.6419416416689392,0.21243523316062177,0.12309222545717073,0.022530899713268313
20113,Mcpherson,Kansas,1398,671,555.263358778626,127.73664122137404,2752.0,0.5079941860465116,0.24382267441860464,0.20176720885851235,0.046415930676371384
20121,Miami,Kansas,1182,671,396.2773497688752,59.72265023112481,2308.9999999999995,0.5119099177132959,0.29060199220441757,0.17162293190509972,0.025865158177187018
20125,Montgomery,Kansas,1500,673,531.1725205013151,84.82747949868482,2789.0,0.5378271782000718,0.2413051272857655,0.1904526785590947,0.030415015955068063
20149,Pottawatomie,Kansas,825,353,208.02244039270687,31.977559607293127,1418.0,0.581805359661495,0.24894217207334274,0.1467012978792009,0.022551170385961303
20155,Reno,Kansas,3761,1678,1216.5272206303725,237.47277936962752,6893.0,0.5456259973886551,0.2434353692151458,0.1764873379704588,0.03445129542574025
20161,Riley,Kansas,3688,478,312.11631419939573,54.88368580060423,4533.0,0.813589234502537,0.10544893006838738,0.06885424976823201,0.012107585660843643
20169,Saline,Kansas,2926,1196,889.4458412953837,148.55415870461633,5160.0,0.5670542635658915,0.2317829457364341,0.17237322505724492,0.02878956564042952
20173,Sedgwick,Kansas,29695,10721,6274.74716030792,899.25283969208,47590.0,0.6239756251313301,0.22527841983610003,0.13185011893901913,0.018895836093550746
20175,Seward,Kansas,2209,640,278.6595744680851,43.340425531914896,3171.0000000000005,0.6966256701356038,0.2018290760012614,0.08787750692780986,0.013667746935324784
20177,Shawnee,Kansas,8239,3459,2430.639013116427,369.36098688357293,14498.0,0.5682852807283764,0.23858463236308455,0.1676534013737362,0.025476685534802933
20191,Sumner,Kansas,940,421,350.21149897330594,58.78850102669404,1770.0,0.5310734463276836,0.23785310734463277,0.19785960393972088,0.03321384238796274
20209,Wyandotte,Kansas,11611,3438,1743.9849483048808,237.015051695119,17030.0,0.6817968291250734,0.20187903699354082,0.1024066323138509,0.01391750156753488
21003,Allen,Kentucky,1619,775,657.1799532588938,62.820046741106204,3114.0,0.5199100834938986,0.24887604367373153,0.21104044741775652,0.020173425414613425
21005,Anderson,Kentucky,1543,696,477.93962264150946,54.06037735849057,2771.0,0.5568386863948033,0.2511728617827499,0.17247911318711998,0.019509338635326803
21009,Barren,Kentucky,1034,463,465.4875141172041,64.51248588279583,2027.0,0.5101134681795757,0.2284163788850518,0.22964356887873907,0.03182658405663336
21013,Bell,Kentucky,1269,519,365.83755356447216,44.162446435527855,2198.0,0.5773430391264787,0.23612374886260237,0.16644110717218932,0.02009210483872969
21019,Boyd,Kentucky,2118,858,586.5138204413971,79.48617955860296,3642.0,0.5815485996705108,0.2355848434925865,0.1610416860080717,0.021824870828831125
21021,Boyle,Kentucky,1030,469,334.2612016293279,56.7387983706721,1890.0,0.544973544973545,0.24814814814814815,0.17685777863985602,0.030020528238450847
21029,Bullitt,Kentucky,2873,1328,744.0930690072639,69.90693099273608,5015.0,0.5728813559322034,0.2648055832502493,0.14837349332148833,0.01393956749605904
21035,Calloway,Kentucky,1700,512,418.1701409277745,56.82985907222549,2687.0,0.6326758466691478,0.19054707852623745,0.1556271458607274,0.021149928943887418
21043,Carter,Kentucky,911,337,283.42028428736074,30.579715712639263,1562.0,0.5832266325224071,0.21574903969270168,0.18144704499831033,0.019577282786580833
21049,Clark,Kentucky,1012,400,219.49326675745195,27.50673324254804,1659.0,0.6100060277275468,0.24110910186859555,0.13230456103523325,0.016580309368624497
21059,Daviess,Kentucky,4240,1560,1041.5773636519064,152.4226363480937,6994.0,0.6062339147841006,0.22304832713754646,0.14892441573518822,0.02179334234316467
21067,Fayette,Kentucky,5871,1363,802.09906291834,103.90093708165998,8140.0,0.7212530712530713,0.16744471744471745,0.09853796841748648,0.012764242884724813
21071,Floyd,Kentucky,1184,556,383.29853862212946,36.701461377870565,2160.0,0.5481481481481482,0.2574074074074074,0.17745302713987474,0.016991417304569705
21073,Franklin,Kentucky,1630,556,429.4697793412216,51.530220658778376,2667.0,0.6111736032995876,0.20847394075740533,0.16103103837316146,0.01932141756984566
21083,Graves,Kentucky,1534,722,569.6091970387243,75.39080296127563,2901.0,0.5287831782144088,0.2488796966563254,0.19634925785547203,0.025987867273793736
21085,Grayson,Kentucky,804,374,341.1943108136373,33.805689186362684,1553.0,0.5177076625885383,0.24082421120412106,0.21970013574606392,0.02176799046127668
21093,Hardin,Kentucky,3165,1314,901.8697822424658,109.13021775753417,5490.0,0.5765027322404371,0.23934426229508196,0.16427500587294458,0.01987799959153628
21095,Harlan,Kentucky,882,442,320.0,37.0,1681.0,0.5246876859012493,0.2629387269482451,0.19036287923854847,0.022010707911957167
21101,Henderson,Kentucky,1782,798,526.8755447941888,69.12445520581113,3176.0,0.5610831234256927,0.2512594458438287,0.1658928037765078,0.02176462695397076
21107,Hopkins,Kentucky,1610,706,578.9348952201555,70.0651047798446,2965.0,0.5430016863406408,0.23811129848229343,0.19525628843850099,0.02363072673856479
21111,Jefferson,Kentucky,3524,1483,1124.1194291574357,159.88057084256425,6291.0,0.5601653155301224,0.23573358766491814,0.17868692245389217,0.02541417435106728
21113,Jessamine,Kentucky,1870,684,440.40757052731817,63.59242947268183,3058.0,0.6115107913669064,0.223675604970569,0.14401817218028717,0.020795431482237354
21121,Knox,Kentucky,1479,548,459.52996559840665,52.47003440159334,2539.0,0.5825128003150847,0.21583300512012604,0.18098856463111723,0.02066562993367205
21125,Laurel,Kentucky,2997,1141,790.5406787998032,80.45932120019675,5009.0,0.5983230185665801,0.22778997803952886,0.1578240524655227,0.016062950928368288
21133,Letcher,Kentucky,679,263,186.50139925373134,15.498600746268657,1144.0,0.5935314685314685,0.2298951048951049,0.16302569864836655,0.013547727925060015
21137,Lincoln,Kentucky,646,301,146.05025996533794,16.949740034662046,1110.0,0.581981981981982,0.2711711711711712,0.13157681077958372,0.015270036067263104
21145,Mccracken,Kentucky,980,432,377.0130748422002,57.986925157799824,1847.0,0.5305901461829995,0.23389279913373037,0.20412185968716848,0.03139519499610169
21151,Madison,Kentucky,4072,1259,842.5453994239806,101.4546005760194,6275.0,0.6489243027888446,0.20063745019920318,0.13427018317513634,0.016168063836815842
21157,Marshall,Kentucky,811,396,268.9317455707232,33.06825442927679,1509.0,0.5374420145791915,0.2624254473161034,0.17821851926489277,0.02191401883981232
21163,Meade,Kentucky,728,281,132.63673274420827,12.363267255791737,1154.0,0.6308492201039861,0.24350086655112652,0.11493651017695691,0.010713403167930447
21167,Mercer,Kentucky,544,260,207.5229357798165,24.477064220183486,1036.0,0.525096525096525,0.25096525096525096,0.20031171407318193,0.023626509865041976
21173,Montgomery,Kentucky,1126,376,293.8446475195823,33.155352480417754,1829.0000000000002,0.6156369600874794,0.20557681793329685,0.16065863724416743,0.018127584735056178
21177,Muhlenberg,Kentucky,1210,501,333.29120239481125,42.70879760518876,2087.0,0.5797795879252515,0.24005749880210828,0.1596987074244424,0.020464205848197775
21179,Nelson,Kentucky,1517,724,392.51319490957803,40.486805090421974,2674.0,0.5673148840688108,0.2707554225878833,0.14678877894898207,0.01514091439432385
21183,Ohio,Kentucky,1016,324,324.85931383836055,39.14068616163942,1704.0,0.596244131455399,0.19014084507042253,0.19064513722908483,0.02296988624509356
21185,Oldham,Kentucky,1211,513,348.7334866907657,33.266513309234305,2106.0,0.5750237416904084,0.24358974358974358,0.16559044952078142,0.015796065199066622
21193,Perry,Kentucky,881,382,281.9719563765858,27.028043623414202,1572.0,0.5604325699745547,0.2430025445292621,0.17937147352200114,0.017193411974182064
21195,Pike,Kentucky,2044,1000,700.2953939178375,81.70460608216254,3826.0,0.5342394145321484,0.26136957658128596,0.18303591059013002,0.021355098296435584
21199,Pulaski,Kentucky,1738,831,610.5032441200324,62.49675587996756,3242.0,0.5360888340530536,0.256323257248612,0.18831068603332277,0.019277222665011584
21205,Rowan,Kentucky,1056,300,146.4377646062659,16.562235393734124,1519.0,0.695194206714944,0.19749835418038184,0.09640405833197227,0.01090338077270186
21209,Scott,Kentucky,1209,364,143.32652482269503,13.673475177304963,1730.0,0.6988439306358382,0.21040462427745665,0.0828477022096503,0.007903742877054892
21211,Shelby,Kentucky,1482,578,345.64250709311324,36.35749290688677,2442.0,0.6068796068796068,0.23669123669123668,0.14154074819537807,0.014888408233778365
